ID,site,category,difficulty,task_description,task_id,task_link,evaluation_result,evaluation_reason,result_flag
68,https://www.allrecipes.com,UPDATE,hard,"Log in, write a review on the ""Classic Caesar Salad"" recipe suggesting a vegan dressing alternative, and rate the recipe with 5 stars. Then, go to your review and edit it to to specify a preferred brand of vegan dressing.
Only use http://allrecipes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",530ff8d6-912f-45f5-87ad-7a0d3415ef2e,https://cloud.browser-use.com/agent/530ff8d6-912f-45f5-87ad-7a0d3415ef2e,failure,The bot couldn't complete the task due to Google verification issues.,0
69,https://www.alltrails.com,CREATE,easy,"Log in to your account and create a custom list titled ""Weekend Trails,"" then add the ""Lake Loop"" trail to this list.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",15f31c77-a79d-4d8b-9f99-0258dee5f797,https://cloud.browser-use.com/agent/15f31c77-a79d-4d8b-9f99-0258dee5f797,failure,The bot fails to pass the CAPTCHA during login.,0
71,https://www.alltrails.com,CREATE,easy,"Log in to your account and write a detailed trail review for the ""Redwood Creek"" trail, commenting on the scenery, difficulty, and overall experience.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",22145320-e3ee-466f-a103-7a993c8690fa,https://cloud.browser-use.com/agent/22145320-e3ee-466f-a103-7a993c8690fa,failure,"The AllTrails website blocked the bot from logging in due to detected automated activity, preventing it from performing the next step.",0
72,https://www.alltrails.com,CREATE,easy,"Log in to your account and add a comment on the ""Sunrise Peak"" trail page congratulating the team for their excellent maintenance of the trail.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",ffd9fb72-130b-49e8-97f5-3959eb66a93d,https://cloud.browser-use.com/agent/ffd9fb72-130b-49e8-97f5-3959eb66a93d,failure,The bot is unable to complete the task due to CAPTCHA verification blocking the login process.,0
73,https://www.alltrails.com,DELETE,easy,"Log in to your account, add the ""Canyon Loop"" trail to your saved trails, and then delete it—confirm that it no longer appears in your list.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0805892c-c497-4c31-bbe6-2962bb0d1ca5,https://cloud.browser-use.com/agent/0805892c-c497-4c31-bbe6-2962bb0d1ca5,failure,The bot is unable to complete the task due to CAPTCHA verification blocking the login process.,0
74,https://www.alltrails.com,READ,easy,"Navigate to the ""National Park Guides"" section and identify three safety tips provided for hiking in Yosemite National Park.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e13eba4d-7832-4746-aff7-a59016fa2a24,https://cloud.browser-use.com/agent/e13eba4d-7832-4746-aff7-a59016fa2a24,failure,The bot is unable to pass the CAPTCHA during the login process.,0
75,https://www.alltrails.com,READ,easy,"Look up the ""Appalachian Trail"" on AllTrails and extract key details such as length, rating, and difficulty from one of its segments.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0dca44da-b5e6-4880-b15a-82dfb03ce5ac,https://cloud.browser-use.com/agent/0dca44da-b5e6-4880-b15a-82dfb03ce5ac,failure,The bot fails due to CAPTCHA block.,0
76,https://www.alltrails.com,READ,hard,"Use the search functionality to find trails in California with lengths between 5 and 10 miles, then list the top five trails sorted by user ratings.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",4f30556d-b4cd-41d4-a29f-7968e2f7ef4f,https://cloud.browser-use.com/agent/4f30556d-b4cd-41d4-a29f-7968e2f7ef4f,failure,The bot fails to pass the CAPTCHA while login.,0
77,https://www.alltrails.com,READ,easy,"Search for the ""Bear Peak"" trail near Boulder, CO, then list the first three user reviews displayed on its page.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",a059c653-ffe7-4735-ba99-963a1a2cc95d,https://cloud.browser-use.com/agent/a059c653-ffe7-4735-ba99-963a1a2cc95d,failure,The bot is unable to perform the task because it was blocked by the AllTrails website.,0
78,https://www.alltrails.com,READ,easy,"Browse the ""National Park Guides"" section, select the Yosemite National Park guide, and extract three key highlights mentioned within it.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",7d04e597-c3d4-432e-9823-b2b00e8f51ce,https://cloud.browser-use.com/agent/7d04e597-c3d4-432e-9823-b2b00e8f51ce,failure,The bot is unable to perform the task because the AllTrails website blocked it due to unusual activity.,0
79,https://www.alltrails.com,UPDATE,easy,"Log in to your account and modify your privacy settings to hide your activity feed from public view.
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e47d9244-ef2d-4d99-8ac6-d91337cf998b,https://cloud.browser-use.com/agent/e47d9244-ef2d-4d99-8ac6-d91337cf998b,failure,The bot is unable to perform the task because the AllTrails website blocked it due to unusual activity.,0
80,https://www.alltrails.com,UPDATE,easy,"Log in to your account and update your adventure profile by changing your favorite activity from ""hiking"" to ""mountain biking.""
Only use http://alltrails.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",7d05fa8b-2c5b-4452-ac4c-f8315ebbc8cf,https://cloud.browser-use.com/agent/7d05fa8b-2c5b-4452-ac4c-f8315ebbc8cf,failure,The bot is unable to perform the task because the AllTrails website blocked it due to unusual activity.,0
81,https://www.amazon.com,READ,easy,"Find the product page for ""Amazon Basics AA Batteries"" and record the pack size and pricing information.
Only use http://amazon.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",fb73691b-b3ab-44f3-815a-53b882c6955c,https://cloud.browser-use.com/agent/fb73691b-b3ab-44f3-815a-53b882c6955c,success,"The AI bot has successfully extracted product page for ""Amazon Basics AA Batteries"" and record the pack size and pricing information.",1
82,https://www.amazon.com,READ,easy,"Review the Prime delivery benefits detailed on the product page for ""Bose QuietComfort 35 II"".
Only use http://amazon.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",152b4ad0-837b-43c5-a026-f51db41ac3e9,https://cloud.browser-use.com/agent/152b4ad0-837b-43c5-a026-f51db41ac3e9,success,"The AI bot has successfully extracted the Prime delivery benefits detailed on the product page for ""Bose QuietComfort 35 II"".",1
83,https://www.amazon.com,READ,easy,"Search for ""wireless headphones"" on Amazon and list the top 5 products based on customer ratings.
Only use http://amazon.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",c98523a7-9ff8-4c2a-98fe-e189a5ed5b30,https://cloud.browser-use.com/agent/c98523a7-9ff8-4c2a-98fe-e189a5ed5b30,success,"The AI bot has successfully searched ""wireless headphones"" on Amazon and listed the top 5 products based on customer ratings.",1
84,https://www.aol.com,READ,easy,"Visit the AOL.com news portal and list the headlines of the top 5 most recent business news articles.
Only use http://aol.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",bb55b9f9-b7ae-4365-a399-de8047accdd6,https://cloud.browser-use.com/agent/bb55b9f9-b7ae-4365-a399-de8047accdd6,success,The AI bot has successfully extracted portal and list the headlines of the top 5 most recent business news articles.,1
86,https://www.aol.com,READ,easy,"Review AOL.com's help section for instructions on starting a new AOL email account, and summarize the key steps mentioned.
Only use http://aol.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",a3d0df7c-b1f5-497b-a3b6-cbfcc90ff22c,https://cloud.browser-use.com/agent/a3d0df7c-b1f5-497b-a3b6-cbfcc90ff22c,success,The bot reached the help section and has found the option on how to create a new account and summarized the steps.,1
88,https://www.apa.org,CREATE,easy,"Subscribe to the APA weekly newsletter by entering your email address on the subscription form available on the homepage.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",b06459a9-3532-4af1-b02a-c8dab0bb6ff9,https://cloud.browser-use.com/agent/b06459a9-3532-4af1-b02a-c8dab0bb6ff9,failure,The bot fails to complete the CAPTCHA verification.,0
89,https://www.apa.org,CREATE,hard,"Build a personal reading list in your APA account by adding three selected articles from the psychology research section, ensuring at least one article is from PsycARTICLES.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",83f56950-9c12-48c5-a772-e9f41a20285e,https://cloud.browser-use.com/agent/83f56950-9c12-48c5-a772-e9f41a20285e,failure,The bot is stuck on the security check page,0
90,https://www.apa.org,READ,easy,"Use the APA website’s search function to look for articles related to ""cognitive behavioral therapy"" and output the titles of the first three search results.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0f8ad739-2121-4ed9-a3c9-10d0f6810120,https://cloud.browser-use.com/agent/0f8ad739-2121-4ed9-a3c9-10d0f6810120,success,"The AI bot has successfully searched articles related to ""cognitive behavioral therapy"" of the first three search results",1
